customer_id,total_value,successful_actions,failed_actions,support_tickets,refunds_or_cancellations,avg_frequency,feature_diversity,value_score,effort_score,net_contribution,segment
2372,2127.83,11,2,1,1,1.58,1,45.71,26.0,19.71,Growth Potential
2373,1306.47,13,4,0,1,4.8,10,28.64,24.0,4.64,Growth Potential
2374,2323.82,16,3,1,1,4.51,2,50.96,30.0,20.96,Champion
2375,1711.59,16,2,0,1,4.02,2,37.91,16.0,21.91,Growth Potential
2376,1479.14,10,2,3,1,0.32,10,31.68,46.0,-14.32,Growth Potential
2377,1721.61,13,3,0,1,3.36,2,37.48,20.0,17.48,Growth Potential
2378,1233.13,9,5,0,1,5.41,5,26.22,28.0,-1.78,Growth Potential
2379,2436.18,16,2,1,1,5.48,8,53.35,26.0,27.35,Champion
2380,1246.81,16,4,1,0,3.16,6,28.01,26.0,2.01,Growth Potential
2381,2154.76,15,0,0,1,2.56,7,47.14,8.0,39.14,Growth Potential
2382,861.08,9,3,0,1,3.7,4,18.3,20.0,-1.7,Growth Potential
2383,2927.24,17,2,0,0,2.75,10,64.03,8.0,56.03,Champion
2384,680.95,8,1,2,0,0.48,7,14.25,24.0,-9.75,Growth Potential
2385,2016.97,20,1,1,1,7.27,1,45.27,22.0,23.27,Growth Potential
2386,939.26,10,2,0,1,5.19,10,20.18,16.0,4.18,Growth Potential
2387,2548.63,14,3,0,2,7.96,11,55.32,28.0,27.32,Champion
2388,2136.56,15,2,1,0,8.79,11,46.75,18.0,28.75,Growth Potential
2389,1969.93,12,2,1,0,2.47,8,42.56,18.0,24.56,Growth Potential
2390,1331.09,11,2,0,0,10.49,2,28.74,8.0,20.74,Growth Potential
2391,1290.64,11,0,1,1,3.51,4,27.88,18.0,9.88,Growth Potential
2392,1684.98,12,5,0,1,6.59,4,36.49,28.0,8.49,Growth Potential
2393,1468.54,10,1,1,0,1.98,6,31.45,14.0,17.45,Growth Potential
2394,1105.17,14,4,4,0,5.57,2,24.56,56.0,-31.44,Drainer
2395,1304.74,14,6,2,0,0.92,2,28.82,44.0,-15.18,Growth Potential
2396,1751.31,14,1,0,0,0.69,7,38.33,4.0,34.33,Growth Potential
2397,1767.77,13,4,0,1,2.94,2,38.47,24.0,14.47,Growth Potential
2398,1003.76,12,1,0,0,7.58,7,21.98,4.0,17.98,Growth Potential
2399,865.27,6,4,0,1,2.13,5,17.75,24.0,-6.25,Growth Potential
2400,1483.21,20,4,1,0,1.17,11,33.9,26.0,7.9,Growth Potential
2401,961.51,12,4,1,1,4.46,4,21.08,34.0,-12.92,Growth Potential
2402,973.17,12,5,0,0,3.39,11,21.32,20.0,1.32,Growth Potential
2403,1416.05,9,2,0,0,1.36,1,30.12,8.0,22.12,Growth Potential
2404,1048.63,8,4,1,0,2.78,10,22.08,26.0,-3.92,Growth Potential
2405,1028.82,12,1,2,2,8.98,10,22.51,40.0,-17.49,Growth Potential
2406,947.83,9,3,1,0,2.92,10,20.14,22.0,-1.86,Growth Potential
2407,1448.32,11,2,1,1,6.68,4,31.24,26.0,5.24,Growth Potential
2408,1664.67,13,3,1,0,2.2,11,36.27,22.0,14.27,Growth Potential
2409,1472.17,12,2,1,0,4.56,4,31.96,18.0,13.96,Growth Potential
2410,2854.99,19,1,4,1,3.67,10,62.91,52.0,10.91,High Value - High Effort
2411,611.35,5,3,0,0,3.59,10,12.12,12.0,0.12,Growth Potential
2412,1443.92,9,4,0,1,10.73,4,30.72,24.0,6.72,Growth Potential
2413,1382.74,11,2,1,2,3.91,5,29.84,34.0,-4.16,Growth Potential
2414,873.41,10,1,2,1,3.41,5,18.77,32.0,-13.23,Growth Potential
2415,1292.77,12,2,1,2,1.09,4,28.13,34.0,-5.87,Growth Potential
2416,1006.67,14,2,0,0,2.12,3,22.46,8.0,14.46,Growth Potential
2417,713.02,9,3,2,0,1.58,8,15.14,32.0,-16.86,Growth Potential
2418,1672.0,13,1,0,0,0.32,7,36.43,4.0,32.43,Growth Potential
2419,1554.01,12,2,1,1,6.35,4,33.7,26.0,7.7,Growth Potential
2420,2013.71,13,4,0,0,3.83,1,43.71,16.0,27.71,Growth Potential
2421,1478.96,10,3,0,0,3.16,11,31.68,12.0,19.68,Growth Potential
2422,746.51,6,3,1,0,4.63,9,15.22,22.0,-6.78,Growth Potential
2423,562.28,15,4,0,1,4.89,9,13.21,24.0,-10.79,Growth Potential
2424,1598.88,12,7,0,0,4.44,1,34.66,28.0,6.66,Growth Potential
2425,1354.51,11,6,0,0,4.54,10,29.24,24.0,5.24,Growth Potential
2426,1237.01,9,1,1,0,7.12,11,26.31,14.0,12.31,Growth Potential
2427,995.13,10,9,3,1,0.87,11,21.37,74.0,-52.63,Drainer
2428,409.43,4,3,0,0,2.53,6,7.61,12.0,-4.39,Growth Potential
2429,2294.03,16,2,0,0,3.47,8,50.32,8.0,42.32,Champion
2430,1063.99,8,8,1,1,1.03,8,22.41,50.0,-27.59,Drainer
2431,1511.84,11,1,2,0,5.46,5,32.59,24.0,8.59,Growth Potential
2432,1322.34,15,4,0,1,2.41,4,29.4,24.0,5.4,Growth Potential
2433,553.63,5,4,2,0,1.17,3,10.89,36.0,-25.11,Growth Potential
2434,1192.64,11,1,2,1,3.91,3,25.79,32.0,-6.21,Growth Potential
2435,2808.04,19,4,2,2,1.82,10,61.91,52.0,9.91,High Value - High Effort
2436,1390.25,9,4,0,0,4.08,4,29.57,16.0,13.57,Growth Potential
2437,1939.24,17,7,1,0,6.95,1,42.97,38.0,4.97,Growth Potential
2438,1009.99,15,3,0,2,0.82,1,22.75,28.0,-5.25,Growth Potential
2439,1271.39,12,1,1,0,2.35,4,27.68,14.0,13.68,Growth Potential
2440,680.34,7,2,1,0,3.01,5,14.02,18.0,-3.98,Growth Potential
2441,868.13,9,2,0,1,1.38,11,18.45,16.0,2.45,Growth Potential
2442,2075.63,14,1,1,1,5.63,3,45.24,22.0,23.24,Growth Potential
2443,1628.9,13,0,3,0,5.45,9,35.51,30.0,5.51,Growth Potential
2444,1481.16,11,1,1,0,4.57,5,31.94,14.0,17.94,Growth Potential
2445,1692.06,17,3,0,0,0.58,5,37.71,12.0,25.71,Growth Potential
2446,1405.19,13,7,0,1,7.45,10,30.74,36.0,-5.26,Growth Potential
2447,957.8,9,2,0,0,1.56,9,20.36,8.0,12.36,Growth Potential
2448,2368.05,19,3,1,0,3.44,9,52.54,22.0,30.54,Champion
2449,1819.71,16,3,0,0,7.75,1,40.21,12.0,28.21,Growth Potential
2450,1690.35,12,3,1,0,14.12,7,36.61,22.0,14.61,Growth Potential
2451,1597.59,12,3,2,0,2.08,2,34.63,32.0,2.63,Growth Potential
2452,1703.81,12,5,0,1,7.78,8,36.89,28.0,8.89,Growth Potential
2453,1391.32,13,3,1,2,2.51,9,30.45,38.0,-7.55,Growth Potential
2454,1354.29,13,5,0,1,5.02,1,29.66,28.0,1.66,Growth Potential
2455,721.79,8,3,0,0,3.8,6,15.12,12.0,3.12,Growth Potential
2456,1898.81,20,4,1,1,1.63,10,42.75,34.0,8.75,Growth Potential
2457,1122.43,11,3,0,1,1.36,1,24.29,20.0,4.29,Growth Potential
2458,1377.5,13,4,2,2,5.42,2,30.15,52.0,-21.85,Drainer
2459,631.17,11,1,2,0,4.65,9,13.82,24.0,-10.18,Growth Potential
2460,2040.2,21,8,2,0,7.33,6,45.98,52.0,-6.02,Drainer
2461,1179.0,11,5,1,0,0.49,1,25.5,30.0,-4.5,Growth Potential
2462,893.15,9,2,1,0,0.4,8,18.98,18.0,0.98,Growth Potential
2463,1186.81,8,4,4,1,7.49,5,25.02,64.0,-38.98,Drainer
2464,1579.33,12,3,1,2,12.53,8,34.24,38.0,-3.76,Growth Potential
2465,1340.85,16,3,0,0,5.44,7,30.01,12.0,18.01,Growth Potential
2466,1906.55,12,3,0,1,4.19,5,41.21,20.0,21.21,Growth Potential
2467,583.97,9,5,2,1,4.17,4,12.39,48.0,-35.61,Growth Potential
2468,1403.84,15,4,0,0,6.42,3,31.14,16.0,15.14,Growth Potential
2469,983.18,10,6,0,1,6.1,3,21.11,32.0,-10.89,Growth Potential
2470,3519.1,18,2,2,1,1.73,1,76.85,36.0,40.85,Champion
2471,456.71,6,1,1,0,3.33,9,9.04,14.0,-4.96,Growth Potential
2472,1972.46,12,4,1,0,1.38,6,42.62,26.0,16.62,Growth Potential
2473,2373.2,22,2,1,0,4.87,4,53.29,18.0,35.29,Champion
2474,1530.29,12,4,1,1,2.17,11,33.19,34.0,-0.81,Growth Potential
2475,1722.46,13,4,2,1,6.71,2,37.5,44.0,-6.5,Growth Potential
2476,540.47,8,7,0,0,1.7,3,11.25,28.0,-16.75,Growth Potential
2477,1054.12,10,2,0,0,16.35,3,22.62,8.0,14.62,Growth Potential
2478,1106.17,13,1,0,0,6.39,8,24.37,4.0,20.37,Growth Potential
2479,1925.94,15,2,1,0,3.69,3,42.26,18.0,24.26,Growth Potential
2480,1311.96,11,4,0,2,1.28,10,28.33,32.0,-3.67,Growth Potential
2481,1879.92,9,5,1,0,13.37,4,40.01,30.0,10.01,Growth Potential
2482,1124.93,8,5,1,3,1.99,1,23.71,54.0,-30.29,Drainer
2483,654.0,8,3,1,0,3.85,8,13.67,22.0,-8.33,Growth Potential
2484,1457.79,14,6,1,0,2.23,6,32.08,34.0,-1.92,Growth Potential
2485,1635.92,11,3,0,0,3.85,4,35.23,12.0,23.23,Growth Potential
2486,1400.51,13,1,0,1,0.81,2,30.64,12.0,18.64,Growth Potential
2487,321.37,6,1,0,1,1.12,4,6.16,12.0,-5.84,Growth Potential
2488,3488.55,18,5,0,0,6.82,10,76.2,20.0,56.2,Champion
2489,1735.04,11,2,0,0,2.7,6,37.34,8.0,29.34,Growth Potential
2490,1759.6,15,6,0,0,14.8,3,38.72,24.0,14.72,Growth Potential
2491,1311.55,14,2,2,0,1.92,5,28.96,28.0,0.96,Growth Potential
2492,1714.93,12,2,3,0,2.81,4,37.13,38.0,-0.87,Growth Potential
2493,1552.78,11,3,4,1,0.75,6,33.46,60.0,-26.54,Drainer
2494,1107.85,11,3,0,0,5.02,6,23.98,12.0,11.98,Growth Potential
2495,688.8,15,3,0,1,3.37,3,15.9,20.0,-4.1,Growth Potential
2496,628.55,7,4,1,1,0.63,1,12.92,34.0,-21.08,Growth Potential
2497,1575.78,18,2,1,1,5.25,4,35.44,26.0,9.44,Growth Potential
2498,1261.66,12,2,0,2,3.76,2,27.47,24.0,3.47,Growth Potential
2499,1599.7,10,1,1,1,12.96,7,34.25,22.0,12.25,Growth Potential
2500,1195.16,12,4,1,0,1.41,10,26.05,26.0,0.05,Growth Potential
2501,1133.89,7,2,0,1,2.67,5,23.68,16.0,7.68,Growth Potential
2502,1639.19,19,4,0,0,6.24,3,37.01,16.0,21.01,Growth Potential
2503,1315.15,9,2,1,0,1.74,2,27.97,18.0,9.97,Growth Potential
2504,479.2,7,3,2,0,2.29,10,9.73,32.0,-22.27,Growth Potential
2505,1296.52,8,4,0,0,5.48,10,27.36,16.0,11.36,Growth Potential
2506,1554.7,12,3,1,0,2.57,7,33.72,22.0,11.72,Growth Potential
2507,1093.46,7,2,1,1,5.68,2,22.82,26.0,-3.18,Growth Potential
2508,1845.63,12,0,0,1,3.06,6,39.91,8.0,31.91,Growth Potential
2509,2943.87,16,4,1,0,2.4,7,64.17,26.0,38.17,Champion
2510,1928.7,15,3,0,1,2.58,10,42.32,20.0,22.32,Growth Potential
2511,1850.19,13,4,0,0,4.07,8,40.22,16.0,24.22,Growth Potential
2512,841.05,11,5,1,0,2.99,7,18.3,30.0,-11.7,Growth Potential
2513,1816.37,14,2,0,0,1.58,11,39.72,8.0,31.72,Growth Potential
2514,1609.54,13,3,1,1,6.57,1,35.1,30.0,5.1,Growth Potential
2515,2380.21,17,3,0,0,2.55,4,52.37,12.0,40.37,Champion
2516,617.28,6,3,0,2,1.38,3,12.46,28.0,-15.54,Growth Potential
2517,1741.52,12,1,3,1,3.4,8,37.7,42.0,-4.3,Growth Potential
2518,1353.4,9,3,2,1,2.18,6,28.79,40.0,-11.21,Growth Potential
2519,1191.66,10,3,3,0,4.12,2,25.55,42.0,-16.45,Growth Potential
2520,1360.7,9,2,3,1,7.27,11,28.94,46.0,-17.06,Growth Potential
2521,1218.78,9,0,1,2,3.43,7,25.92,26.0,-0.08,Growth Potential
2522,560.49,7,3,1,0,0.53,5,11.47,22.0,-10.53,Growth Potential
2523,2093.79,13,3,1,0,5.28,3,45.41,22.0,23.41,Growth Potential
2524,1100.71,10,1,1,1,3.41,9,23.62,22.0,1.62,Growth Potential
2525,1069.14,10,2,0,1,4.56,2,22.94,16.0,6.94,Growth Potential
2526,499.64,8,5,0,0,1.18,11,10.38,20.0,-9.62,Growth Potential
2527,1938.17,10,3,1,1,5.09,6,41.46,30.0,11.46,Growth Potential
2528,1253.11,9,2,1,1,4.42,11,26.65,26.0,0.65,Growth Potential
2529,1142.87,13,5,3,0,4.28,11,25.15,50.0,-24.85,Drainer
2530,1579.46,13,4,1,2,1.7,7,34.46,42.0,-7.54,Growth Potential
2531,1865.33,14,8,1,0,3.19,6,40.76,42.0,-1.24,Growth Potential
2532,2540.17,16,4,3,1,6.26,8,55.57,54.0,1.57,High Value - High Effort
2533,1120.74,14,2,1,1,4.95,5,24.89,26.0,-1.11,Growth Potential
2534,1363.78,11,5,1,1,5.54,8,29.43,38.0,-8.57,Growth Potential
2535,925.15,12,3,1,1,9.0,9,20.3,30.0,-9.7,Growth Potential
2536,1352.68,15,5,1,1,0.88,9,30.05,38.0,-7.95,Growth Potential
2537,314.44,13,2,2,1,8.35,1,7.5,36.0,-28.5,Growth Potential
2538,2005.3,14,2,1,1,5.89,10,43.74,26.0,17.74,Growth Potential
2539,1394.5,16,6,0,0,2.33,4,31.15,24.0,7.15,Growth Potential
2540,980.42,13,2,0,1,2.82,3,21.69,16.0,5.69,Growth Potential
2541,997.54,11,1,0,0,2.9,6,21.63,4.0,17.63,Growth Potential
2542,1784.26,12,2,2,2,2.51,3,38.61,44.0,-5.39,Growth Potential
2543,1992.71,18,2,0,0,3.96,6,44.33,8.0,36.33,Growth Potential
2544,366.25,7,2,1,0,4.06,3,7.33,18.0,-10.67,Growth Potential
2545,2176.76,16,1,0,0,3.03,9,47.82,4.0,43.82,Growth Potential
2546,916.89,6,1,0,2,1.46,3,18.85,20.0,-1.15,Growth Potential
2547,889.31,9,3,2,0,3.72,10,18.9,32.0,-13.1,Growth Potential
2548,1702.14,15,2,2,0,3.33,8,37.5,28.0,9.5,Growth Potential
2549,1392.88,16,0,1,0,1.72,11,31.12,10.0,21.12,Growth Potential
2550,1496.65,13,7,1,1,3.18,11,32.69,46.0,-13.31,Growth Potential
2551,708.94,10,4,1,0,1.96,7,15.27,26.0,-10.73,Growth Potential
2552,1557.52,12,3,1,0,4.32,4,33.78,22.0,11.78,Growth Potential
2553,1334.59,18,1,1,1,4.41,10,30.3,22.0,8.3,Growth Potential
2554,720.26,8,1,2,0,3.29,1,15.08,24.0,-8.92,Growth Potential
2555,1683.06,19,4,1,0,5.43,5,37.94,26.0,11.94,Growth Potential
2556,770.66,8,3,1,1,7.95,9,16.16,30.0,-13.84,Growth Potential
2557,1837.48,13,2,0,2,2.98,11,39.95,24.0,15.95,Growth Potential
2558,1213.92,14,4,2,0,2.46,5,26.88,36.0,-9.12,Growth Potential
2559,1397.6,10,3,0,1,7.78,8,29.94,20.0,9.94,Growth Potential
2560,1298.82,10,3,0,0,5.63,7,27.84,12.0,15.84,Growth Potential
2561,1616.29,16,3,1,0,1.89,6,35.88,22.0,13.88,Growth Potential
2562,1271.18,10,4,1,1,5.44,8,27.25,34.0,-6.75,Growth Potential
2563,751.91,8,3,0,1,3.5,4,15.76,20.0,-4.24,Growth Potential
2564,2996.37,23,4,0,2,4.1,6,66.78,32.0,34.78,Champion
2565,1985.42,17,1,2,0,8.16,10,43.96,24.0,19.96,Growth Potential
2566,1225.91,13,1,0,0,8.49,9,26.92,4.0,22.92,Growth Potential
2567,1504.93,11,3,2,1,9.6,2,32.44,40.0,-7.56,Growth Potential
2568,2291.61,15,2,0,1,3.7,3,50.06,16.0,34.06,Champion
2569,533.8,10,5,0,1,1.04,4,11.54,28.0,-16.46,Growth Potential
2570,878.6,12,3,0,1,0.63,5,19.31,20.0,-0.69,Growth Potential
2571,2041.03,16,5,1,1,2.92,3,44.93,38.0,6.93,Growth Potential
2572,2024.83,16,4,1,0,4.91,1,44.58,26.0,18.58,Growth Potential
2573,915.25,11,5,3,0,2.14,1,19.88,50.0,-30.12,Drainer
2574,1898.6,12,3,2,1,4.82,6,41.04,40.0,1.04,Growth Potential
2575,2420.32,21,2,0,0,1.29,4,54.08,8.0,46.08,Champion
2576,1200.63,7,1,2,0,1.23,8,25.11,24.0,1.11,Growth Potential
2577,564.46,5,4,2,1,6.77,6,11.12,44.0,-32.88,Growth Potential
2578,1223.75,9,1,0,2,10.47,5,26.02,20.0,6.02,Growth Potential
2579,1227.84,11,2,0,1,8.38,9,26.54,16.0,10.54,Growth Potential
2580,1720.36,15,1,0,1,0.81,6,37.88,12.0,25.88,Growth Potential
2581,832.42,10,5,0,1,3.24,10,17.9,28.0,-10.1,Growth Potential
2582,2324.61,15,1,1,1,9.35,11,50.76,22.0,28.76,Champion
2583,781.74,12,1,1,0,2.04,10,17.25,14.0,3.25,Growth Potential
2584,1642.16,16,5,1,1,3.14,10,36.43,38.0,-1.57,Growth Potential
2585,1327.07,12,3,1,0,2.78,5,28.86,22.0,6.86,Growth Potential
2586,1136.42,9,4,1,0,6.03,2,24.16,26.0,-1.84,Growth Potential
2587,1146.32,8,1,2,0,6.96,7,24.16,24.0,0.16,Growth Potential
2588,1281.88,14,4,1,1,6.29,10,28.33,34.0,-5.67,Growth Potential
2589,2275.77,18,2,2,1,1.38,9,50.36,36.0,14.36,Champion
2590,2171.76,17,4,1,1,2.24,9,47.93,34.0,13.93,Growth Potential
2591,1101.29,11,2,1,0,2.14,11,23.84,18.0,5.84,Growth Potential
2592,2319.36,18,6,0,0,7.92,3,51.29,24.0,27.29,Champion
2593,759.26,7,3,0,0,6.72,1,15.7,12.0,3.7,Growth Potential
2594,3270.98,18,6,0,1,1.68,3,71.56,32.0,39.56,Champion
2595,2099.65,11,3,2,0,7.85,5,45.11,32.0,13.11,Growth Potential
2596,1557.0,13,1,0,0,10.42,4,33.98,4.0,29.98,Growth Potential
2597,1407.34,13,6,0,0,7.35,11,30.79,24.0,6.79,Growth Potential
2598,1677.25,20,2,0,0,5.69,5,38.03,8.0,30.03,Growth Potential
2599,1430.44,12,3,3,2,10.43,2,31.07,58.0,-26.93,Drainer
2600,1520.44,11,2,4,1,9.64,1,32.77,56.0,-23.23,Drainer
2601,1279.56,12,2,0,1,2.97,5,27.85,16.0,11.85,Growth Potential
2602,1707.7,13,1,0,1,7.03,5,37.19,12.0,25.19,Growth Potential
2603,2832.94,16,5,1,2,1.67,2,61.8,46.0,15.8,Champion
2604,1100.8,8,6,1,0,1.39,3,23.19,34.0,-10.81,Growth Potential
2605,1639.89,15,9,4,0,1.55,10,36.17,76.0,-39.83,Drainer
2606,1763.38,15,1,2,1,4.67,1,38.8,32.0,6.8,Growth Potential
2607,1262.09,10,2,2,2,2.98,2,27.05,44.0,-16.95,Growth Potential
2608,1232.37,9,2,1,0,9.05,9,26.21,18.0,8.21,Growth Potential
2609,923.44,8,1,2,1,9.9,6,19.41,32.0,-12.59,Growth Potential
2610,1451.03,12,3,0,1,3.86,5,31.51,20.0,11.51,Growth Potential
2611,2812.75,18,3,2,0,1.78,4,61.8,32.0,29.8,Champion
2612,1625.98,12,5,0,1,10.17,1,35.23,28.0,7.23,Growth Potential
2613,2226.41,15,3,4,1,2.96,3,48.67,60.0,-11.33,Drainer
2614,1595.81,10,4,3,0,10.44,4,34.16,46.0,-11.84,Growth Potential
2615,1184.81,9,1,0,0,3.15,7,25.19,4.0,21.19,Growth Potential
2616,1297.18,9,7,0,0,5.49,8,27.59,28.0,-0.41,Growth Potential
2617,1284.56,9,6,5,1,6.53,4,27.32,82.0,-54.68,Drainer
2618,1973.54,16,2,2,0,2.74,8,43.49,28.0,15.49,Growth Potential
2619,991.89,8,3,2,0,0.64,5,20.87,32.0,-11.13,Growth Potential
2620,1301.32,10,4,0,1,10.23,6,27.89,24.0,3.89,Growth Potential
2621,862.13,11,2,1,0,6.12,4,18.75,18.0,0.75,Growth Potential
2622,1345.06,13,3,0,0,3.05,2,29.46,12.0,17.46,Growth Potential
2623,2076.45,19,2,0,1,3.14,1,46.32,16.0,30.32,Growth Potential
2624,1174.13,9,2,0,2,3.91,1,24.97,24.0,0.97,Growth Potential
2625,715.41,13,4,0,1,2.86,6,16.04,24.0,-7.96,Growth Potential
2626,1223.33,11,2,0,0,0.85,8,26.44,8.0,18.44,Growth Potential
2627,1181.03,14,3,1,1,1.17,7,26.18,30.0,-3.82,Growth Potential
2628,749.74,10,2,0,2,1.77,4,16.14,24.0,-7.86,Growth Potential
2629,1346.36,11,4,1,1,2.23,10,29.06,34.0,-4.94,Growth Potential
2630,2500.73,19,4,0,1,0.46,5,55.36,24.0,31.36,Champion
2631,1876.52,10,7,1,1,0.57,3,40.15,46.0,-5.85,Growth Potential
2632,1299.83,12,1,1,1,1.69,2,28.28,22.0,6.28,Growth Potential
2633,1756.36,14,4,1,0,2.19,3,38.44,26.0,12.44,Growth Potential
2634,899.8,13,2,2,0,4.8,11,19.97,28.0,-8.03,Growth Potential
2635,1007.23,7,2,1,2,3.76,1,20.98,34.0,-13.02,Growth Potential
2636,2764.58,17,8,0,1,3.21,1,60.56,40.0,20.56,Champion
2637,1156.32,15,2,0,0,2.85,8,25.87,8.0,17.87,Growth Potential
2638,583.16,11,3,1,0,5.6,6,12.8,22.0,-9.2,Growth Potential
2639,2669.45,16,2,1,0,13.44,8,58.32,18.0,40.32,Champion
2640,1237.88,12,1,0,0,3.69,10,26.96,4.0,22.96,Growth Potential
2641,1373.16,12,0,1,2,4.82,6,29.85,26.0,3.85,Growth Potential
2642,2805.2,20,3,0,0,3.3,5,62.06,12.0,50.06,Champion
2643,1560.0,10,4,1,2,3.37,10,33.4,42.0,-8.6,Growth Potential
2644,1800.21,16,4,1,0,1.8,6,39.8,26.0,13.8,Growth Potential
2645,1185.85,14,1,3,0,2.28,2,26.28,34.0,-7.72,Growth Potential
2646,1706.42,8,2,1,0,6.36,10,36.1,18.0,18.1,Growth Potential
2647,547.08,5,7,0,1,2.18,4,10.75,36.0,-25.25,Growth Potential
2648,1550.35,12,1,5,1,3.88,9,33.62,62.0,-28.38,Drainer
2649,1662.57,15,3,0,0,1.63,8,36.65,12.0,24.65,Growth Potential
2650,977.44,8,6,3,0,3.56,9,20.56,54.0,-33.44,Drainer
2651,1635.81,16,7,0,0,2.72,1,36.3,28.0,8.3,Growth Potential
2652,1545.28,11,5,2,1,6.81,1,33.3,48.0,-14.7,Growth Potential
2653,1247.63,8,1,0,0,3.17,6,26.32,4.0,22.32,Growth Potential
2654,2050.57,19,2,0,1,4.67,6,45.77,16.0,29.77,Growth Potential
2655,1243.16,9,5,0,0,4.06,10,26.44,20.0,6.44,Growth Potential
2656,1714.74,18,0,0,2,2.87,2,38.4,16.0,22.4,Growth Potential
2657,1551.37,10,3,2,0,2.35,2,33.22,32.0,1.22,Growth Potential
2658,1619.17,10,2,1,1,2.15,10,34.66,26.0,8.66,Growth Potential
2659,1413.71,12,3,1,1,4.74,3,30.71,30.0,0.71,Growth Potential
2660,1145.3,9,4,0,1,1.43,2,24.35,24.0,0.35,Growth Potential
2661,1147.08,9,3,2,0,13.62,9,24.39,32.0,-7.61,Growth Potential
2662,671.36,10,1,1,0,6.04,4,14.47,14.0,0.47,Growth Potential
2663,1295.68,12,5,1,0,4.26,2,28.2,30.0,-1.8,Growth Potential
2664,1125.91,9,1,2,1,2.86,7,23.94,32.0,-8.06,Growth Potential
2665,1156.94,10,3,0,0,5.39,1,24.81,12.0,12.81,Growth Potential
2666,1726.32,12,3,3,0,2.17,1,37.37,42.0,-4.63,Growth Potential
2667,2267.25,13,1,1,0,3.03,6,49.11,14.0,35.11,Growth Potential
2668,1400.02,11,1,1,0,8.21,10,30.21,14.0,16.21,Growth Potential
2669,1980.59,14,5,0,0,5.22,3,43.22,20.0,23.22,Growth Potential
2670,1709.66,13,2,1,0,2.01,9,37.23,18.0,19.23,Growth Potential
2671,1688.94,11,1,2,0,5.54,8,36.36,24.0,12.36,Growth Potential
2672,1411.71,9,0,1,0,7.52,9,30.03,10.0,20.03,Growth Potential
2673,1621.97,12,4,3,0,7.99,1,35.15,46.0,-10.85,Growth Potential
2674,1087.14,15,6,1,0,5.19,5,24.39,34.0,-9.61,Growth Potential
2675,1200.59,13,3,1,1,1.4,4,26.38,30.0,-3.62,Growth Potential
2676,2442.51,18,3,2,1,0.97,4,53.91,40.0,13.91,Champion
2677,1243.31,14,3,2,1,3.5,5,27.51,40.0,-12.49,Growth Potential
2678,1356.04,9,6,0,1,5.27,7,28.84,32.0,-3.16,Growth Potential
2679,2044.02,17,1,1,1,2.69,2,45.21,22.0,23.21,Growth Potential
2680,2353.7,18,2,1,0,3.32,8,52.02,18.0,34.02,Champion
2681,1620.3,12,5,4,0,7.4,8,35.11,60.0,-24.89,Drainer
2682,1466.61,15,8,1,0,0.64,10,32.48,42.0,-9.52,Growth Potential
2683,1374.39,19,2,0,0,3.89,11,31.36,8.0,23.36,Growth Potential
2684,2023.0,14,5,1,0,0.22,10,44.12,30.0,14.12,Growth Potential
2685,1186.43,7,4,0,0,0.88,4,24.8,16.0,8.8,Growth Potential
2686,939.74,8,2,1,0,4.48,5,19.76,18.0,1.76,Growth Potential
2687,1789.74,10,3,1,0,0.87,8,38.3,22.0,16.3,Growth Potential
2688,1265.29,13,5,2,1,1.57,10,27.76,48.0,-20.24,Growth Potential
2689,1474.4,12,7,2,1,3.03,3,32.0,56.0,-24.0,Drainer
2690,1238.02,13,1,1,1,7.9,11,27.18,22.0,5.18,Growth Potential
2691,922.55,13,5,1,0,1.28,11,20.46,30.0,-9.54,Growth Potential
2692,1491.14,10,2,0,1,0.91,1,31.93,16.0,15.93,Growth Potential
2693,1528.98,11,3,0,1,5.58,9,32.95,20.0,12.95,Growth Potential
2694,1160.07,14,1,1,0,2.75,5,25.73,14.0,11.73,Growth Potential
2695,1522.1,14,4,0,0,2.32,7,33.45,16.0,17.45,Growth Potential
2696,830.98,10,2,0,0,2.58,3,17.87,8.0,9.87,Growth Potential
2697,2019.72,14,6,2,0,6.64,3,44.05,44.0,0.05,Growth Potential
2698,1227.26,10,2,1,0,7.16,4,26.31,18.0,8.31,Growth Potential
2699,2890.14,16,1,0,0,4.03,9,63.02,4.0,59.02,Champion
2700,3315.6,20,2,1,2,2.64,6,72.94,34.0,38.94,Champion
2701,995.09,9,2,2,1,2.12,2,21.15,36.0,-14.85,Growth Potential
2702,2311.84,17,2,1,0,3.03,7,50.91,18.0,32.91,Champion
2703,1082.75,11,2,1,1,5.05,8,23.45,26.0,-2.55,Growth Potential
2704,1404.88,12,1,2,1,3.93,11,30.52,32.0,-1.48,Growth Potential
2705,1984.06,15,3,3,0,0.8,5,43.5,42.0,1.5,Growth Potential
2706,1683.13,14,3,1,0,3.03,10,36.88,22.0,14.88,Growth Potential
2707,2142.15,17,5,0,0,4.6,7,47.3,20.0,27.3,Growth Potential
2708,1384.14,12,1,4,0,2.04,11,30.08,44.0,-13.92,Growth Potential
2709,1266.83,11,3,1,1,1.48,7,27.37,30.0,-2.63,Growth Potential
2710,281.07,6,2,1,1,1.51,1,5.3,26.0,-20.7,Growth Potential
2711,805.46,10,1,1,1,1.78,2,17.32,22.0,-4.68,Growth Potential
2712,1360.89,14,3,3,0,3.1,2,30.01,42.0,-11.99,Growth Potential
